#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU563	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU564	GSL|100.0|BOLD:AAA6568_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlodidae,g:Isoperla,s:Isoperla montana	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlodidae,g:Isoperla	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlodidae,g:Isoperla,s:Isoperla montana	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU565	US|1.0000|BOLD:AAG9763_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU566	GS|100.0|BOLD:AAC7929_JN200443;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina flavescens	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina flavescens	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU567	US|1.0000|BOLD:ABA5299_KR653957;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Stratiomyidae,g:Odontomyia,s:Odontomyia virgo	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU568	US|1.0000|BOLD:AAI4871_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU569	GS|98.7|BOLD:ACP9283_KR628998;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Paratanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Paratanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Paratanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU570	US|1.0000|BOLD:AAW9632_EU484509;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tephritidae,g:Icterica,s:Icterica circinata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU571	US|1.0000|BOLD:AAK3419_HM388860;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Hydrotaea,s:Hydrotaea aenescens	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU572	US|1.0000|BOLD:ACC7234_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU573	GS|100.0|BOLD:ACF0915_KR665073;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU574	GS|98.3|BOLD:ACC0467_KR274148;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Phaenopsectra	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Phaenopsectra	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Phaenopsectra	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU575	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU576	US|1.0000|BOLD:ABA7041_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU577	US|1.0000|BOLD:ABA8987_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU578	GS|100.0|BOLD:AAN6145_KM450423;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus varians	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus varians	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus varians	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU579	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU580	US|1.0000|BOLD:ABA6853_KR518650;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU581	US|1.0000|BOLD:ACK5213_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU582	GS|99.5|BOLD:ACX8692_MG312699;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU583	GS|99.4|BOLD:AAG7071_KR383553;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Lonchaeidae,g:Lonchaea	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Lonchaeidae,g:Lonchaea	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Lonchaeidae,g:Lonchaea	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU584	GS|99.7|BOLD:AAA3453_KT706325;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Anthomyiidae,g:Delia,s:Delia platura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Anthomyiidae,g:Delia,s:Delia platura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Anthomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU585	US|1.0000|BOLD:ACI9274_KY836037;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU586	US|1.0000|BOLD:ACG2905_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU587	US|1.0000|BOLD:ABU6637_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU588	GS|100.0|BOLD:AAG2764_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae,g:Notiphila,s:Notiphila adusta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae,g:Notiphila,s:Notiphila adusta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU589	US|1.0000|BOLD:ACM3251_KP850439;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:TortricidaeGEN	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU590	GS|99.7|BOLD:AAM6084_KR955828;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU591	US|1.0000|BOLD:ACC8990_KM827198;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Sejidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU592	GS|99.7|BOLD:AAJ1916_KR099065;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Lebertiidae,g:Lebertia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Lebertiidae,g:Lebertia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Lebertiidae,g:Lebertia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU593	US|1.0000|BOLD:ACR7338_MF832030;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU594	GS|99.7|BOLD:AAF9285_MF914485;k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Parasitidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Parasitidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Parasitidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata
OTU595	GS|99.8|BOLD:ACN7595_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles,s:Anopheles walkeri	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles,s:Anopheles walkeri	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles,s:Anopheles walkeri	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU596	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU597	US|1.0000|BOLD:ABV4392_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta stictica	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU598	GS|100.0|BOLD:AAH1975_HM374706;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Cyclolabus,s:Cyclolabus pactor	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Cyclolabus,s:Cyclolabus pactor	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Cyclolabus,s:Cyclolabus pactor	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU599	GS|99.3|BOLD:AAC4537_HM377218;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum,s:Polypedilum sordens	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum,s:Polypedilum sordens	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU600	SS|0.9600|BOLD:AAU9384_JN292887;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Figitidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Figitidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Figitidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU601	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU602	GS|99.8|BOLD:AAC1715_HM102803;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Hydropsyche,s:Hydropsyche scalaris	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Hydropsyche,s:Hydropsyche scalaris	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Hydropsyche,s:Hydropsyche scalaris	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU603	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU604	GS|100.0|BOLD:ACI6957_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Curculionidae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Curculionidae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Curculionidae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU605	US|1.0000|BOLD:ACZ0652_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Rabdophaga,s:Rabdophaga cf strobiloides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU606	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Cetacea	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Cetacea
OTU607	GS|99.4|BOLD:AAL7370_MG145022;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Procladius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Procladius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Procladius	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU608	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU609	GSL|100.0|BOLD:AAB2644_JF287553;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius,s:Orthocladius dorenus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius,s:Orthocladius dorenus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU610	US|1.0000|BOLD:ACG0807_KF369562;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Teinobasis,s:Teinobasis rufithorax	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU611	US|1.0000|BOLD:ABZ1804_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Syrphidae,g:Chalcosyrphus,s:Chalcosyrphus chalybeus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU612	US|1.0000|BOLD:AAG6795_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera
OTU613	GS|97.6|BOLD:AAM6294_KR383376;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU614	GS|99.8|BOLD:AAI5524_KR144998;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Gomphidae,g:Arigomphus,s:Arigomphus furcifer	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Gomphidae,g:Arigomphus,s:Arigomphus furcifer	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Gomphidae,g:Arigomphus,s:Arigomphus furcifer	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata
OTU615	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU616	US|1.0000|BOLD:ABX0125_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU617	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU618	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU619	US|1.0000|BOLD:ACF8702_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU620	GS|99.7|BOLD:ADB1694_MG086024;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU621	US|1.0000|BOLD:ADP3900_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU622	US|1.0000|BOLD:ABU9030_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU623	GS|100.0|BOLD:AAE3675_KR761583;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Paratanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Paratanytarsus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU624	US|1.0000|BOLD:ACT2896_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae,g:Opacifrons	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU625	GS|100.0|BOLD:AAC7162_GU712511;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Hexatoma,s:Hexatoma spinosa	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Hexatoma,s:Hexatoma spinosa	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Hexatoma,s:Hexatoma spinosa	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU626	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU627	US|1.0000|BOLD:ACD8883_KM962276;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU628	US|1.0000|BOLD:ACB2235_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU629	US|1.0000|BOLD:AAA2807_JF443500;k:Animalia,p:Chordata,c:Mammalia,o:Artiodactyla	k:Animalia,p:Chordata,c:Mammalia,o:Artiodactyla,f:Cervidae,g:Rangifer,s:Rangifer tarandus	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Artiodactyla
OTU630	GS|98.1|BOLD:ABV9305_KR970893;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU631	US|1.0000|BOLD:ACL1638_KR246854;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU632	GS|99.7|BOLD:AAI1351_KT616919;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pseudolimnophila,s:Pseudolimnophila inornata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pseudolimnophila,s:Pseudolimnophila inornata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pseudolimnophila,s:Pseudolimnophila inornata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU633	US|1.0000|BOLD:ABV1771_MG088510;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU634	GS|97.4|BOLD:AAA9431_MF734693;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Metriocnemus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Metriocnemus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU635	US|1.0000|BOLD:ACL0215_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU636	US|1.0000|BOLD:ACL9977_KT088116;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Phoridae,g:Triphleba	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU637	GS|100.0|BOLD:AAD2385_HQ943420;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Baetidae,g:Baetis,s:Baetis intercalaris	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Baetidae,g:Baetis,s:Baetis intercalaris	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU638	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU639	US|1.0000|BOLD:AAC9132_KR436571;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Culiseta,s:Culiseta inornata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU640	US|1.0000|BOLD:AAC0699_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU641	GS|98.8|BOLD:ACI3007_KR645307;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU642	US|1.0000|BOLD:AAE6722_KM833583;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU643	US|1.0000|BOLD:ACL1638_KR243895;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU644	US|1.0000|BOLD:ACO8504_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
