#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU2178	US|1.0000|BOLD:ACV0114_MF742534;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2179	US|1.0000|BOLD:ACW5138_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2180	GS|100.0|BOLD:ACE0545_KR723424;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Exechia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Exechia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Exechia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2181	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Carnivora	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Carnivora
OTU2182	US|1.0000|BOLD:ACN7564_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2183	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU2184	GS|100.0|BOLD:AAF0577_HQ105581;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Corixidae,g:Corisella,s:Corisella tarsalis	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Corixidae,g:Corisella,s:Corisella tarsalis	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Corixidae,g:Corisella,s:Corisella tarsalis	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2185	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU2186	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU2187	US|1.0000|BOLD:ABU9201_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2188	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU2189	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2190	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Lophiiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Lophiiformes
OTU2191	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2192	US|1.0000|BOLD:ACK4163_KR985072;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2193	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Acanthuriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Acanthuriformes
OTU2194	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2195	US|1.0000|BOLD:ACN6825_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2196	GS|100.0|BOLD:ACK1869_MF725502;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Tanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Tanytarsus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2197	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU2198	US|1.0000|BOLD:ACC6780_KM624680;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Helina	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2199	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2200	GS|100.0|BOLD:AAC9245_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Dusona,s:Dusona bicoloripes	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Dusona,s:Dusona bicoloripes	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Dusona,s:Dusona bicoloripes	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2201	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2202	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones
OTU2203	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2204	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2205	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU2206	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes
OTU2207	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes
OTU2208	US|1.0000|BOLD:ACU0923_MF704042;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2209	US|1.0000|BOLD:AAY8935_KM022235;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Psallus,s:Psallus varians	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2210	GS|98.8|BOLD:ACM0024_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2211	SS|0.9100|BOLD:ACC5629_KM989105;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2212	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2213	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2214	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2215	US|1.0000|BOLD:ACN7067_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2216	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera
OTU2217	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2218	GS|99.7|BOLD:ACA6708_KM916358;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2219	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ovalentaria	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Ovalentaria
OTU2220	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes
OTU2221	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2222	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU2223	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2224	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes
OTU2225	US|1.0000|BOLD:ADA2759_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU2226	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2227	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU2228	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes
OTU2229	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera
OTU2230	US|1.0000|BOLD:ACO7664_KP978610;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Platycnemididae,g:Coeliccia,s:Coeliccia albicauda	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU2231	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2232	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2233	GS|100.0|BOLD:ACM5604_KR777454;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2234	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Trachiniformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Trachiniformes
OTU2235	US|1.0000|BOLD:ABZ3115_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Ennomos,s:Ennomos nephotropa	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2236	US|1.0000|BOLD:ACT0460_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2237	US|1.0000|BOLD:AAZ2069_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2238	US|1.0000|None;k:Animalia,p:Arthropoda,c:Diplopoda,o:Polydesmida	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Diplopoda,o:Polydesmida
OTU2239	GS|100.0|BOLD:AAP6490_KR391620;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae,g:Macrocera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae,g:Macrocera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae,g:Macrocera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2240	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU2241	GS|100.0|BOLD:AAB1900_NA;k:Animalia,p:Chordata,c:Mammalia,o:Perissodactyla,f:Equidae,g:Equus,s:Equus ferus	k:Animalia,p:Chordata,c:Mammalia,o:Perissodactyla,f:Equidae,g:Equus,s:Equus ferus	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Perissodactyla
OTU2242	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU2243	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU2244	US|1.0000|None;k:Animalia,p:Chordata,c:Elasmobranchii,o:Carcharhiniformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Elasmobranchii,o:Carcharhiniformes
OTU2245	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2246	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2247	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2248	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU2249	US|1.0000|BOLD:AAG4877_KR594284;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Boletina	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU2250	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2251	US|1.0000|BOLD:ABZ4155_HQ926199;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Dolichogenidea	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2252	US|1.0000|BOLD:AAD3633_KJ965146;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Dytiscidae,g:Hydroporus,s:Hydroporus notabilis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2253	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2254	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2255	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU2256	US|1.0000|BOLD:AAB0723_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Sphingidae,g:Amplypterus,s:Amplypterus panopus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2257	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera
OTU2258	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU2259	US|1.0000|BOLD:ABY4552_KF807737;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Idaea,s:Idaea fuscovenosa	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2260	US|1.0000|BOLD:ACA4127_KF226267;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lycaenidae,g:Allotinus,s:Allotinus leogoran	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2261	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes
OTU2262	US|1.0000|BOLD:ACL6770_KR248982;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU2263	GS|100.0|BOLD:AAV5949_JN291735;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2264	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Apodiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Apodiformes
OTU2265	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2266	US|1.0000|None;k:Animalia,p:Arthropoda,c:Hexanauplia,o:Harpacticoida	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Hexanauplia,o:Harpacticoida
OTU2267	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2268	US|1.0000|BOLD:ABY7837_MF891812;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Thricops	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2269	GS|100.0|BOLD:AAE6458_KM833097;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU2270	GS|100.0|BOLD:AAU8613_MG343943;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Sussaba,s:Sussaba dorsalis	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae,g:Sussaba,s:Sussaba dorsalis	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2271	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU2272	US|1.0000|BOLD:AAG8856_KF227046;k:Animalia,p:Chordata,c:Actinopterygii,o:Blenniiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Cicadellidae	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Actinopterygii,o:Blenniiformes
OTU2273	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU2274	US|1.0000|BOLD:ABY0205_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU2275	GS|100.0|BOLD:AAA5189_KR148332;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2276	GS|100.0|BOLD:AAN5877_KR390694;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Metalimnobia,s:Metalimnobia immatura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Metalimnobia,s:Metalimnobia immatura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Metalimnobia,s:Metalimnobia immatura	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2277	GS|99.3|BOLD:AAG1345_KR877264;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Bracon	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Bracon	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Bracon	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2278	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes
OTU2279	US|1.0000|BOLD:ADE9739_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU2280	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU2281	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU2282	US|1.0000|BOLD:ACF7761_KM838915;k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes
