#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU5877	US|1.0000|BOLD:ACT5801_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5878	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes
OTU5879	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5880	GS|100.0|BOLD:AAA7524_HQ943398;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Epeorus,s:Epeorus pleuralis group	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Epeorus,s:Epeorus pleuralis group	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5881	US|1.0000|BOLD:AAX2544_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Hydrotaea,s:Hydrotaea anxia	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU5882	US|1.0000|BOLD:ACW4581_NA;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU5883	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU5884	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes
OTU5885	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5886	GS|99.3|BOLD:AAE0232_HQ581932;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila robusta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila robusta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila robusta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5887	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU5888	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5889	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU5890	US|1.0000|BOLD:ACE6262_KR789376;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Hormius	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5891	US|1.0000|BOLD:AAE2594_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Eutichuridae,g:Cheiracanthium,s:Cheiracanthium inclusum	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5892	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Istiophoriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Istiophoriformes
OTU5893	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU5894	US|1.0000|BOLD:ACR7338_MF832030;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5895	GS|100.0|BOLD:AAP8761_KR664611;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Syrphidae,g:Tropidia,s:Tropidia quadrata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Syrphidae,g:Tropidia,s:Tropidia quadrata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Syrphidae,g:Tropidia,s:Tropidia quadrata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5896	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes
OTU5897	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Strigiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Strigiformes
OTU5898	US|1.0000|None;k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda	No hit	k:Animalia,p:Chordata	k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda
OTU5899	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU5900	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU5901	US|1.0000|BOLD:AAF9778_KM916693;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Hybotidae,g:Euhybus,s:Euhybus triplex	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5902	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5903	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera
OTU5904	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU5905	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU5906	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5907	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes
OTU5908	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU5909	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Charadriiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Charadriiformes
OTU5910	US|1.0000|BOLD:AAN5445_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU5911	GS|97.3|BOLD:AAG0161_MG091895;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae,g:Leptometopa,s:Leptometopa latipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae,g:Leptometopa,s:Leptometopa latipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae,g:Leptometopa,s:Leptometopa latipes	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5912	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes
OTU5913	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes
OTU5914	GS|100.0|BOLD:AAG4872_KR239736;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycetophila,s:Mycetophila perpallida	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycetophila,s:Mycetophila perpallida	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycetophila	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5915	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU5916	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes
OTU5917	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU5918	GS|99.7|BOLD:AAI2689_KR747822;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Parametriocnemus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Parametriocnemus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Parametriocnemus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5919	US|1.0000|BOLD:AAA2958_JQ853521;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae,g:Glyptapanteles,s:Glyptapanteles scottshawi	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5920	GS|99.7|BOLD:AAI2723_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Pisauridae,g:Dolomedes,s:Dolomedes striatus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Pisauridae,g:Dolomedes,s:Dolomedes striatus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Pisauridae,g:Dolomedes,s:Dolomedes striatus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU5921	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU5922	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ovalentaria	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Ovalentaria
OTU5923	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5924	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Cyprinodontiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Cyprinodontiformes
OTU5925	US|1.0000|BOLD:ACR4521_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Corynoptera,s:Corynoptera forcipata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5926	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5927	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera
OTU5928	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes
OTU5929	GS|100.0|BOLD:AAE6970_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlodidae,g:Helopicus,s:Helopicus subvarians	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlodidae,g:Helopicus,s:Helopicus subvarians	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5930	US|1.0000|BOLD:ACU9954_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU5931	GS|98.8|BOLD:AAB1679_KR148695;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Nemouridae,g:Amphinemura,s:Amphinemura delosa	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Nemouridae,g:Amphinemura,s:Amphinemura delosa	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU5932	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU5933	US|1.0000|BOLD:AAO3899_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5934	US|1.0000|BOLD:ACB3928_NA;k:Animalia,p:Arthropoda,c:Diplopoda,o:Polydesmida	k:Animalia,p:Arthropoda,c:Chilopoda,o:Scolopendromorpha,f:Scolopendridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Diplopoda,o:Polydesmida
OTU5935	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5936	US|1.0000|BOLD:ABW2167_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5937	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Carnivora	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Carnivora
OTU5938	US|1.0000|BOLD:ABV5739_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycetophila,s:Mycetophila abiecta	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones
OTU5939	US|1.0000|BOLD:ACO2777_KR887032;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5940	SS|1.0000|BOLD:AAG5512_MF726532;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5941	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU5942	GS|97.0|BOLD:AAZ6078_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5943	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes
OTU5944	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes
OTU5945	US|1.0000|BOLD:AAB1679_NA;k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes
OTU5946	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5947	US|1.0000|BOLD:AAC2673_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Plutodes,s:Plutodes costatus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU5948	US|1.0000|None;k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda
OTU5949	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5950	US|1.0000|None;k:Animalia,p:Arthropoda,c:Chilopoda,o:Geophilomorpha	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Chilopoda,o:Geophilomorpha
OTU5951	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Kurtiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Kurtiformes
OTU5952	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera
OTU5953	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Orthoptera
OTU5954	GS|100.0|BOLD:AAA4130_GU438468;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lasiocampidae,g:Malacosoma,s:Malacosoma disstria	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lasiocampidae,g:Malacosoma,s:Malacosoma disstria	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lasiocampidae,g:Malacosoma,s:Malacosoma disstria	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5955	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU5956	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Pterocliformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Pterocliformes
OTU5957	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes
OTU5958	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes
OTU5959	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5960	GS|99.3|BOLD:ABV1417_KR669539;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Macronychia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Macronychia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Macronychia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5961	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Crocodylia	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Crocodylia
OTU5962	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Characiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Characiformes
OTU5963	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes
OTU5964	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes
OTU5965	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5966	US|1.0000|BOLD:ACZ4138_MG172926;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Clinotanypus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5967	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU5968	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU5969	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU5970	SS|0.9100|BOLD:ACV5583_MF879577;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5971	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5972	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU5973	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU5974	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU5975	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Apodiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Apodiformes
OTU5976	GS|98.7|BOLD:AAF9822_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Hybotidae,g:Syneches,s:Syneches simplex	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Hybotidae,g:Syneches,s:Syneches simplex	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Hybotidae,g:Syneches,s:Syneches simplex	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5977	SS|0.8200|BOLD:ACB0930_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Bothria,s:Bothria subalpina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU5978	GS|98.8|BOLD:AAB7873_JF287567;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius,s:Orthocladius oliveri	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius,s:Orthocladius oliveri	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU5979	US|1.0000|BOLD:AAC7619_HM390910;k:Animalia,p:Arthropoda,c:Collembola,o:Poduromorpha	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Thyrididae,	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Collembola,o:Poduromorpha
OTU5980	GS|97.0|BOLD:ADM8495_KR721635;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae,g:Spelobia,s:Spelobia frustrilabris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae,g:Spelobia,s:Spelobia frustrilabris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae,g:Spelobia,s:Spelobia frustrilabris	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU5981	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU5982	US|1.0000|BOLD:ACA9321_KR296448;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU5983	US|1.0000|BOLD:AAG0847_KF491607;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Hepialidae,g:Callipielus,s:Callipielus arenosus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
