"","sampleID","percent_aquatic_occ","percent_aquatic_ra","num_fam","X","Individual_Band","Exp_Year","Adult_or_Nestling","Sex","Capture_Date","Species","Location","Site","Nest","Capture_Number","Age","Mass","Bill.Head","Flat_Wing","Current_Brood_Size","Nestling_Fate","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","Nest_Fate","avg_day6_mass","exp_treat","TotalReads","brood_size_sampling_time"
"97","P19N075",0.375,0.92578125,8,97,278172157,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_2","6",1,"SY",23,28.7,116,NA,"","","Unit_2_6_2019","Color_Stress","Pred_Con",NA,NA,"Predation",NA,"Color_Stress_Pred_Con",256,NA
"98","P19N076",0.714285714285714,0.996095275283093,7,95,272107855,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_2","62",1,"SY",20,27.6,114,NA,"","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con",5122,NA
"99","P19N077",1,1,3,96,278172156,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_2","70",1,"SY",21,28.3,115,NA,"","","Unit_2_70_2019","Color_Stress","Pred_Con",NA,NA,"Abandoned",NA,"Color_Stress_Pred_Con",269,NA
"100","P19N078",0.583333333333333,0.933067729083665,12,91,272107450,"2019","Adult","F","31-May-19","TRES","Ithaca","Turkey_Hill","86",1,"SY",23.25,27.2,119,NA,"","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control",2510,NA
"101","P19N079",0.5,0.882474837181764,6,102,278172405,"2019","Adult","F","31-May-19","TRES","Ithaca","Turkey_Hill","134",1,"SY",22.5,27.5,115,NA,"","","Turkey_Hill_134_2019","Light","Light",25.87,3,"Died",8.62333333333333,"Light_Light",3378,NA
"102","P19N080",0.416666666666667,0.997904615747846,12,101,278172404,"2019","Adult","F","31-May-19","TRES","Ithaca","Turkey_Hill","51",1,"SY",22,29.1,114,NA,"","","Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control",33884,NA
"103","P19N081",0.4,0.6,10,94,272107842,"2019","Adult","F","31-May-19","TRES","Ithaca","Turkey_Hill","55",1,"ASY",23,28.2,114,NA,"","","Turkey_Hill_55_2019","Light","Light",NA,NA,"Died",NA,"Light_Light",215,NA
"104","P19N082",0.571428571428571,0.695729537366548,7,104,278172158,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_2","105",1,"SY",19.5,28.3,111,NA,"","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul",562,NA
"105","P19N084",0.75,0.997663551401869,8,105,278172231,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_1","34",1,"SY",21.5,28.8,113,NA,"","","Unit_1_34_2019","Color_Stress","Cont_Con",NA,NA,"Died",NA,"Color_Stress_Cont_Con",856,NA
"106","P19N085",0.545454545454545,0.972305389221557,11,112,281128703,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_1","308",1,"ASY",23,27.6,115,NA,"","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control",12024,NA
"107","P19N086",0.529411764705882,0.770536546398615,17,103,272106708,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_1","357",1,"ASY",24,28.6,115,NA,"","","Unit_1_357_2019","","Control",NA,NA,"Fledged",NA,"Control",15022,NA
"108","P19N087",0.428571428571429,0.939837398373984,7,109,278172409,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_4","7",1,"ASY",23,28.4,113,NA,"","","Unit_4_7_2019","Light","Light_Control",NA,NA,"Died",NA,"Light_Light_Control",615,NA
"109","P19N088",0.5,0.0274725274725275,8,106,278172406,"2019","Adult","F","01-Jun-19","TRES","Ithaca","Unit_4","18",1,"SY",23.5,27.2,115,NA,"","Toe fell off in bag due to Pox","Unit_4_18_2019","Light","Light",38,5,"Fledged",7.6,"Light_Light",182,NA
"110","P19N089",0.5,0.995736793327155,12,123,281128704,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_1","58",1,"SY",23.25,28,118,NA,"","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,"Fledged",12,"Color_Stress_Pred_Con",5395,NA
"111","P19N090",0.8,0.986284289276808,10,121,278172224,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_1","47",2,"SY",21,NA,NA,NA,"","","Unit_1_47_2019","Color_Stress","Cont_Con",66,5,"Died",13.2,"Color_Stress_Cont_Con",6416,NA
"112","P19N091",0.75,0.996397406132415,8,124,281128705,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_1","319",1,"SY",24,28.7,117,NA,"","","Unit_1_319_2019","","Control",NA,NA,"Fledged",NA,"Control",12491,NA
"113","P19N092",0.636363636363636,0.99034620505992,11,114,262126105,"2019","Adult","M","02-Jun-19","TRES","Ithaca","Unit_2","122",1,"AHY",23.5,29.6,121,NA,"","","Unit_2_122_2019","Color_Stress","Pred_Con",64,5,"Died",12.8,"Color_Stress_Pred_Con",3004,NA
"114","P19N093",0.714285714285714,0.996461429582449,7,117,278171870,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","12",2,"SY",21.5,NA,NA,NA,"","","Unit_2_12_2019","Color_Stress","Pred_Dul",59,5,"Died",11.8,"Color_Stress_Pred_Dul",4239,NA
"115","P19N094",0.75,0.988023952095809,8,119,278171877,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","9",1,"SY",22.5,28.6,113,NA,"","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,"Fledged",7.33333333333333,"Color_Stress_Pred_Dul",167,NA
"116","P19N095",0.555555555555556,0.99271783711392,9,120,278172159,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","25",1,"ASY",19.5,28.9,114,NA,"","","Unit_2_25_2019","Color_Stress","Cont_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Cont_Dul",11947,NA
"117","P19N096",1,1,3,115,272106728,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","54",1,"ASY",23.5,28.1,116,NA,"","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,"Fledged",10,"Color_Stress_Pred_Con",125,NA
"118","P19N097",0.727272727272727,0.97590207828637,11,113,156181153,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","57",1,"SY",23.25,28.2,111,NA,"","Different band numbers written on data sheet. On femal capture #1, band number was 156181158. Band # 156181153 is recorded in last year's data sheet.","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con",7843,NA
"119","P19N098",0.875,0.987864077669903,8,118,278171876,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Unit_2","107",1,"SY",24.25,28.8,119,NA,"","","Unit_2_107_2019","Color_Stress","Cont_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Cont_Dul",2060,NA
"120","P19N099",0.714285714285714,0.992990654205608,7,116,272107290,"2019","Adult","F","02-Jun-19","TRES","Ithaca","Turkey_Hill","97",1,"ASY",24,27.5,117,NA,"","-Haematoma in both wings; could not get Dex bleed
-14 feathers / mites","Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control",428,NA
"121","P19N102",0.555555555555556,0.773584905660377,9,137,278172232,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_1","134",1,"SY",22.5,27.9,116,NA,"","","Unit_1_134_2019","Color_Stress","Pred_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Pred_Dul",106,NA
"122","P19N105",0.5,0.992042440318302,6,127,272107361,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_2","31",1,"SY",20,28.4,109,NA,"","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,"Fledged",9,"Color_Stress_Cont_Dul",377,NA
"123","P19N106",0.75,0.996168582375479,8,128,272107698,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_2","122",2,"ASY",19.25,NA,NA,NA,"","","Unit_2_122_2019","Color_Stress","Pred_Con",64,5,"Died",12.8,"Color_Stress_Pred_Con",783,NA
"124","P19N107",1,1,6,125,88004754,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_2","29",2,"ASY",19.5,NA,NA,NA,"","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,"Fledged",12,"Color_Stress_Pred_Dul",33742,NA
"125","P19N108",0.636363636363636,0.866565032496189,11,135,278172154,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_2","75",2,"SY",19,NA,NA,NA,"","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul",24926,NA
"126","P19N109",0.5,0.988139549555233,8,142,281128706,"2019","Adult","F","03-Jun-19","TRES","Ithaca","Unit_1","342",1,"SY",19.75,27.7,115,NA,"","","Unit_1_342_2019","","Control",NA,NA,"Died",NA,"Control",15851,NA
"127","P19N110",0.416666666666667,0.960327455919396,12,146,272107786,"2019","Adult","F","04-Jun-19","TRES","Ithaca","Unit_2","103",3,"ASY",18.5,28,117,NA,"","","Unit_2_103_2019","Color_Stress","Cont_Con",54,6,"Fledged",9,"Color_Stress_Cont_Con",6352,NA
"128","P19N111",0.571428571428571,0.990033222591362,7,144,272106664,"2019","Adult","M","04-Jun-19","TRES","Ithaca","Unit_2","103",1,"AHY",20,28.5,121,NA,"","","Unit_2_103_2019","Color_Stress","Cont_Con",54,6,"Fledged",9,"Color_Stress_Cont_Con",301,NA
"129","P19N113",0.666666666666667,0.999429712004562,6,148,278171872,"2019","Adult","F","04-Jun-19","TRES","Ithaca","Unit_2","3",2,"SY",18,NA,NA,NA,"","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul",3507,NA
"130","P19N115",0.666666666666667,0.878066378066378,9,152,278171896,"2019","Adult","F","04-Jun-19","TRES","Ithaca","Unit_2","78",2,"SY",19,NA,NA,NA,"","","Unit_2_78_2019","Color_Stress","Cont_Con",29,3,"Fledged",9.66666666666667,"Color_Stress_Cont_Con",1386,NA
"131","P19N116",0.666666666666667,0.740239294710327,9,149,278171873,"2019","Adult","F","04-Jun-19","TRES","Ithaca","Unit_2","82",2,"SY",17,NA,NA,NA,"","","Unit_2_82_2019","Color_Stress","Cont_Con",73,6,"Died",12.1666666666667,"Color_Stress_Cont_Con",3176,NA
"132","P19N117",0.5,0.968848996832101,10,150,278171875,"2019","Adult","F","04-Jun-19","TRES","Ithaca","Unit_2","117",2,"SY",19,NA,NA,NA,"","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul",1894,NA
"133","P19N118",0.666666666666667,0.821008984105045,9,143,263113771,"2019","Adult","M","04-Jun-19","TRES","Ithaca","Unit_1","349",1,"AHY",19,27.8,120,NA,"","","Unit_1_349_2019","","Control",NA,NA,"Fledged",NA,"Control",1447,NA
"134","P19N120",0.24,0.0982142857142857,25,162,278172162,"2019","Adult","F","05-Jun-19","TRES","Ithaca","Unit_2","34",1,"SY",22,28.3,116,NA,"","","Unit_2_34_2019","Color_Stress","Cont_Dul",50,4,"Fledged",12.5,"Color_Stress_Cont_Dul",9408,NA
"135","P19N121",0.416666666666667,0.90566037735849,12,161,278172161,"2019","Adult","M","05-Jun-19","TRES","Ithaca","Unit_2","6",1,"AHY",21.5,28.8,115,NA,"","","Unit_2_6_2019","Color_Stress","Pred_Con",NA,NA,"Predation",NA,"Color_Stress_Pred_Con",371,NA
"136","P19N122",0.428571428571429,0.42038136128299,14,159,272107855,"2019","Adult","F","05-Jun-19","TRES","Ithaca","Unit_2","62",2,"SY",18.5,NA,NA,NA,"","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con",7919,NA
"137","P19N124",0.363636363636364,0.026615969581749,11,163,278172412,"2019","Adult","F","05-Jun-19","TRES","Ithaca","Unit_4","61",1,"SY",22.25,29.2,114,NA,"","Egg Photo: N","Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",263,NA
"138","P19N125",0.5,0.293035714285714,10,164,88004570,"2019","Adult","F","06-Jun-19","TRES","Ithaca","Unit_2","121",3,"ASY",20.5,27.9,119,NA,"","","Unit_2_121_2019","Color_Stress","Cont_Dul",8,1,"Fledged",8,"Color_Stress_Cont_Dul",11200,NA
"139","P19N126",0.5,0.641342756183746,10,166,272107161,"2019","Adult","F","06-Jun-19","TRES","Ithaca","Unit_2","124",1,"ASY",19,28.3,117,NA,"","","Unit_2_124_2019","Color_Stress","Cont_Con",NA,NA,"Abandoned",NA,"Color_Stress_Cont_Con",1132,NA
"140","P19N127",0.4375,0.911931818181818,16,167,278172158,"2019","Adult","F","06-Jun-19","TRES","Ithaca","Unit_2","105",2,"SY",18.5,NA,NA,NA,"","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul",1760,NA
"141","P19N129",0.6,0.678321678321678,5,169,281128702,"2019","Adult","F","06-Jun-19","TRES","Ithaca","Unit_1","65",2,"SY",19.5,NA,NA,NA,"","","Unit_1_65_2019","Color_Stress","Pred_Con",NA,NA,"Died",NA,"Color_Stress_Pred_Con",143,NA
"142","P19N130",0.625,0.990795529257068,8,170,281128708,"2019","Adult","M","06-Jun-19","TRES","Ithaca","Unit_1","306",1,"AHY",20.5,28.3,117,NA,"","","Unit_1_306_2019","","Control",NA,NA,"Fledged",NA,"Control",1521,NA
"143","P19N131",0.636363636363636,0.713355550846641,11,171,281128709,"2019","Nestling","Unknown","06-Jun-19","TRES","Ithaca","Unit_2","111",NA,"12",15.5,24.8,47,5,"Died","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",51911,5
"144","P19N132",0.75,0.994564219341095,12,172,281128710,"2019","Nestling","Unknown","06-Jun-19","TRES","Ithaca","Unit_2","111",NA,"12",19,24.9,50,5,"Died","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",27227,5
"145","P19N133",0.5,0.980679546968688,10,173,281128711,"2019","Nestling","Unknown","06-Jun-19","TRES","Ithaca","Unit_2","111",NA,"12",15.5,24.5,44.5,5,"Died","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",3002,5
"146","P19N134",0.9,0.932432432432433,10,186,278172150,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_2","80",3,"SY",14.5,29.1,114,NA,"","Mass may be incorrect due to miscalibrated scale.","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,"Fledged",11.6666666666667,"Color_Stress_Cont_Dul",296,NA
"147","P19N137",0.6,0.733550681683462,15,191,281128402,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_2","20",3,"SY",19,27.4,119,NA,"","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,"Fledged",11.75,"Color_Stress_Cont_Con",13496,NA
"148","P19N138",0.727272727272727,0.997605507333134,11,178,272106913,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_2","120",3,"ASY",18.5,29,122,NA,"","","Unit_2_120_2019","Color_Stress","Cont_Con",71,7,"Fledged",10.1428571428571,"Color_Stress_Cont_Con",3341,NA
"149","P19N140",0.545454545454545,0.958549222797928,11,184,278172147,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_2","101",3,"ASY",16,28.7,115,NA,"","Mass incorrect due to miscalibrated scale.","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,"Fledged",10.4,"Color_Stress_Pred_Dul",386,NA
"150","P19N142",0.571428571428571,0.984316654219567,7,181,278171876,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_2","107",2,"SY",20,NA,NA,NA,"","","Unit_2_107_2019","Color_Stress","Cont_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Cont_Dul",2678,NA
"151","P19N145",0.5,0.208244111349036,8,192,281128704,"2019","Adult","F","07-Jun-19","TRES","Ithaca","Unit_1","58",2,"SY",20.25,NA,NA,NA,"","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,"Fledged",12,"Color_Stress_Pred_Con",1868,NA
"152","P19N151",0.727272727272727,0.980099502487562,11,207,281128602,"2019","Adult","F","08-Jun-19","TRES","Ithaca","Unit_2","85",2,"ASY",21.5,NA,NA,NA,"","","Unit_2_85_2019","Color_Stress","Cont_Dul",50.5,5,"Fledged",10.1,"Color_Stress_Cont_Dul",201,NA
"153","P19N154",0.428571428571429,0.477678571428571,7,203,278172166,"2019","Adult","M","08-Jun-19","TRES","Ithaca","Unit_2","20",1,"AHY",17,29.3,123,NA,"","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,"Fledged",11.75,"Color_Stress_Cont_Con",224,NA
"154","P19N156",0.333333333333333,0.00381056069678824,6,196,262125987,"2019","Adult","M","08-Jun-19","TRES","Ithaca","Unit_1","421",1,"AHY",20.25,28.3,120,NA,"","","Unit_1_421_2019","","Control",NA,NA,"Fledged",NA,"Control",1837,NA
"155","P19N157",0.75,0.993670886075949,4,209,262125449,"2019","Adult","M","09-Jun-19","TRES","Ithaca","Unit_1","105",1,"AHY",21,27.9,122,NA,"","","Unit_1_105_2019","Color_Stress","Pred_Dul",65,5,"Fledged",13,"Color_Stress_Pred_Dul",316,NA
"156","P19N160",0.75,0.998088867654085,8,213,278172146,"2019","Adult","F","09-Jun-19","TRES","Ithaca","Unit_2","45",1,"SY",23.5,26.5,117,NA,"","","Unit_2_45_2019","Color_Stress","Pred_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Pred_Dul",4186,NA
"157","P19N161",0.454545454545455,0.9,11,220,281128403,"2019","Adult","F","09-Jun-19","TRES","Ithaca","Unit_2","94",3,"SY",19,28.2,113,NA,"","","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,"Died",12.1666666666667,"Color_Stress_Pred_Con",220,NA
"158","P19N162",0.5,0.946511627906977,16,224,281128605,"2019","Adult","M","09-Jun-19","TRES","Ithaca","Unit_2","94",1,"AHY",20.5,28.9,121,NA,"","73g for 6 nestlings","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,"Died",12.1666666666667,"Color_Stress_Pred_Con",1290,NA
"159","P19N163",0.727272727272727,0.998043052837573,11,221,281128601,"2019","Adult","F","09-Jun-19","TRES","Ithaca","Unit_2","99",2,"SY",20,NA,NA,NA,"","","Unit_2_99_2019","Color_Stress","Cont_Con",36,4,"Fledged",9,"Color_Stress_Cont_Con",2044,NA
"160","P19N164",0.454545454545455,0.93941660433807,11,214,278172237,"2019","Adult","M","09-Jun-19","TRES","Ithaca","Unit_1","335",1,"AHY",20,28.8,122,NA,"","","Unit_1_335_2019","","Control",NA,NA,"Fledged",NA,"Control",2674,NA
